,GHI_Open_Field (W/m2),GHI_Agrivoltaic (W/m2),Temperature_Open_Field (C),Temperature_Agrivoltaic (C),Wind_Speed (m/s),Relative_Humidity (%),Panel_Tilt (degrees)
2022-05-05 16:00:00+00:00,269.0,269.0,18.13,16.93,3.45,78.15,29.550043900234215
2022-05-05 17:00:00+00:00,103.0,103.0,17.55,16.35,2.62,80.85,12.459825531505627
2022-05-05 18:00:00+00:00,0.0,0.0,16.9,15.7,1.59,86.6,0.0
2022-05-05 19:00:00+00:00,0.0,0.0,16.03,14.830000000000002,1.86,86.55,0.0
2022-05-05 20:00:00+00:00,0.0,0.0,15.31,14.110000000000001,1.66,92.75,0.0
2022-05-05 21:00:00+00:00,0.0,0.0,15.17,13.97,0.76,89.55,0.0
2022-05-05 22:00:00+00:00,0.0,0.0,14.28,13.08,1.03,96.0,0.0
2022-05-05 23:00:00+00:00,0.0,0.0,13.72,12.520000000000001,1.66,99.4,0.0
2022-05-06 00:00:00+00:00,0.0,0.0,13.56,12.360000000000001,2.07,95.95,0.0
2022-05-06 01:00:00+00:00,0.0,0.0,13.94,12.74,2.41,96.0,0.0
2022-05-06 02:00:00+00:00,0.0,0.0,14.21,13.010000000000002,2.41,96.0,0.0
2022-05-06 03:00:00+00:00,0.0,0.0,14.33,13.13,2.28,96.0,0.0
2022-05-06 04:00:00+00:00,5.0,5.0,14.46,13.260000000000002,2.0,92.7,0.011968561438205193
2022-05-06 05:00:00+00:00,45.0,45.0,14.9,13.700000000000001,1.86,92.7,12.725865392455365
2022-05-06 06:00:00+00:00,65.0,65.0,15.81,14.610000000000001,2.21,86.5,30.028110410208658
2022-05-06 07:00:00+00:00,228.0,227.58,16.75,15.55,1.93,86.6,55.00000000000001
2022-05-06 08:00:00+00:00,327.0,321.68,17.42,16.220000000000002,2.55,86.65,44.05913601278583
2022-05-06 09:00:00+00:00,677.0,539.72,18.06,16.86,3.03,86.7,30.414494438807637
2022-05-06 10:00:00+00:00,836.0,563.5,18.28,17.080000000000002,3.24,86.7,15.550200059544384
2022-05-06 11:00:00+00:00,864.0,596.74,18.82,17.62,3.24,83.8,0.09363608718217943
2022-05-06 12:00:00+00:00,874.0,592.18,18.7,17.5,3.31,81.0,15.72769501217481
2022-05-06 13:00:00+00:00,771.0,623.84,19.04,17.84,3.17,75.65,30.56668760979458
2022-05-06 14:00:00+00:00,629.0,629.0,19.06,17.86,2.97,75.65,44.178910509996136
2022-05-06 15:00:00+00:00,352.0,352.0,19.02,17.82,2.55,75.65,55.00000000000001
2022-05-06 16:00:00+00:00,266.0,266.0,18.84,17.64,1.79,78.25,29.902932695833645
2022-05-06 17:00:00+00:00,94.0,94.0,18.63,17.43,0.97,78.25,12.684444596326275
2022-05-06 18:00:00+00:00,0.0,0.0,17.93,16.73,1.1,83.7,0.0
2022-05-06 19:00:00+00:00,0.0,0.0,16.62,15.420000000000002,0.76,86.6,0.0
2022-05-06 20:00:00+00:00,0.0,0.0,15.83,14.63,0.97,89.6,0.0
2022-05-06 21:00:00+00:00,0.0,0.0,16.22,15.02,0.83,89.65,0.0
2022-05-06 22:00:00+00:00,0.0,0.0,16.18,14.98,0.62,89.65,0.0
2022-05-06 23:00:00+00:00,0.0,0.0,15.68,14.48,0.83,89.6,0.0
2022-05-07 00:00:00+00:00,0.0,0.0,15.86,14.66,0.69,89.6,0.0
2022-05-07 01:00:00+00:00,0.0,0.0,15.61,14.41,0.69,89.6,0.0
2022-05-07 02:00:00+00:00,0.0,0.0,14.82,13.620000000000001,2.62,92.7,0.0
2022-05-07 03:00:00+00:00,0.0,0.0,15.19,13.99,2.34,92.75,0.0
2022-05-07 04:00:00+00:00,10.0,10.0,15.12,13.92,2.55,89.55,0.2534470539529225
2022-05-07 05:00:00+00:00,99.0,99.0,15.35,14.15,3.17,89.55,12.982549700167484
2022-05-07 06:00:00+00:00,368.0,368.0,15.9,14.700000000000001,3.59,86.5,30.44305202804328
2022-05-07 07:00:00+00:00,342.0,338.1,15.94,14.74,4.55,86.5,55.00000000000001
2022-05-07 08:00:00+00:00,595.0,514.36,16.74,15.54,4.21,80.8,43.908542971175635
2022-05-07 09:00:00+00:00,123.0,123.0,17.3,16.1,4.28,78.1,30.296555084289604
2022-05-07 10:00:00+00:00,99.0,99.0,17.58,16.38,3.93,80.85,15.47768267019805
2022-05-07 11:00:00+00:00,145.0,145.0,18.12,16.92,4.07,75.45,0.11092685520351893
2022-05-07 12:00:00+00:00,539.0,497.42,17.75,16.55,3.52,78.1,15.688966355467283
2022-05-07 13:00:00+00:00,696.0,595.38,18.35,17.150000000000002,3.17,78.15,30.480526876701145
2022-05-07 14:00:00+00:00,434.0,434.0,18.29,17.09,3.38,75.45,44.05767199910522
2022-05-07 15:00:00+00:00,403.0,403.0,17.95,16.75,3.79,78.1,55.00000000000001
2022-05-07 16:00:00+00:00,195.0,195.0,17.35,16.150000000000002,3.79,78.1,30.25872890246258
2022-05-07 17:00:00+00:00,33.0,33.0,16.89,15.690000000000001,3.1,80.8,12.908564954370972
2022-05-07 18:00:00+00:00,0.0,0.0,16.45,15.25,2.34,80.8,0.20900097690749136
2022-05-07 19:00:00+00:00,0.0,0.0,16.21,15.010000000000002,1.86,83.6,0.0
2022-05-07 20:00:00+00:00,0.0,0.0,15.53,14.33,1.38,86.5,0.0
2022-05-07 21:00:00+00:00,0.0,0.0,15.35,14.15,0.83,89.55,0.0
2022-05-07 22:00:00+00:00,0.0,0.0,15.49,14.290000000000001,0.62,86.5,0.0
2022-05-07 23:00:00+00:00,0.0,0.0,15.34,14.14,0.62,89.55,0.0
2022-05-08 00:00:00+00:00,0.0,0.0,15.14,13.940000000000001,0.62,89.55,0.0
2022-05-08 01:00:00+00:00,0.0,0.0,14.97,13.770000000000001,0.55,89.55,0.0
2022-05-08 02:00:00+00:00,0.0,0.0,14.57,13.370000000000001,0.69,89.5,0.0
2022-05-08 03:00:00+00:00,0.0,0.0,14.17,12.97,0.76,92.7,0.0
2022-05-08 04:00:00+00:00,11.0,11.0,14.08,12.88,0.76,92.7,0.4898319380378344
2022-05-08 05:00:00+00:00,182.0,182.0,13.78,12.58,0.83,95.95,13.234718986308538
2022-05-08 06:00:00+00:00,349.0,349.0,15.34,14.14,0.97,89.55,30.855194977961407
2022-05-08 07:00:00+00:00,554.0,521.52,16.2,15.0,0.41,83.6,55.00000000000001
2022-05-08 08:00:00+00:00,685.0,554.8,17.45,16.25,0.07,78.1,43.762553631021845
2022-05-08 09:00:00+00:00,787.0,559.52,18.46,17.26,0.76,75.45,30.182914310138326
2022-05-08 10:00:00+00:00,737.0,573.0,19.35,18.150000000000002,1.66,70.55,15.408768552329677
2022-05-08 11:00:00+00:00,624.0,550.4,19.57,18.37,2.69,68.2,0.12570110309843227
2022-05-08 12:00:00+00:00,911.0,599.36,19.33,18.13,3.24,73.05,15.648957326197213
2022-05-08 13:00:00+00:00,823.0,648.8,19.25,18.05,3.1,73.05,30.394154141018827
2022-05-08 14:00:00+00:00,670.0,670.0,18.97,17.77,2.69,72.95,43.93696742077735
2022-05-08 15:00:00+00:00,491.0,491.0,19.03,17.830000000000002,2.21,70.55,55.00000000000001
2022-05-08 16:00:00+00:00,291.0,291.0,18.9,17.7,1.93,72.95,30.61741975565905
2022-05-08 17:00:00+00:00,106.0,106.0,18.42,17.220000000000002,1.72,75.45,13.132100228984896
2022-05-08 18:00:00+00:00,0.0,0.0,17.62,16.42,1.38,78.1,0.41963699875752897
2022-05-08 19:00:00+00:00,0.0,0.0,17.2,16.0,0.34,78.1,0.0
2022-05-08 20:00:00+00:00,0.0,0.0,16.66,15.46,0.76,80.8,0.0
2022-05-08 21:00:00+00:00,0.0,0.0,16.23,15.030000000000001,0.9,83.6,0.0
2022-05-08 22:00:00+00:00,0.0,0.0,16.13,14.93,0.69,83.6,0.0
2022-05-08 23:00:00+00:00,0.0,0.0,15.77,14.57,0.62,86.5,0.0
2022-05-09 00:00:00+00:00,0.0,0.0,15.32,14.120000000000001,0.69,89.55,0.0
2022-05-09 01:00:00+00:00,0.0,0.0,14.86,13.66,0.48,92.7,0.0
2022-05-09 02:00:00+00:00,0.0,0.0,14.41,13.21,0.34,96.0,0.0
2022-05-09 03:00:00+00:00,0.0,0.0,13.94,12.74,0.55,96.0,0.0
2022-05-09 04:00:00+00:00,13.0,13.0,12.73,11.530000000000001,0.97,100.0,0.7210490827102783
2022-05-09 05:00:00+00:00,173.0,173.0,12.77,11.57,0.97,100.0,13.482233588225943
2022-05-09 06:00:00+00:00,362.0,362.0,14.75,13.55,0.76,96.0,31.26422840229038
2022-05-09 07:00:00+00:00,558.0,524.4,16.71,15.510000000000002,0.9,86.6,55.00000000000001
2022-05-09 08:00:00+00:00,682.0,551.52,18.1,16.900000000000002,0.76,80.9,43.62118255400843
2022-05-09 09:00:00+00:00,852.0,548.4,19.36,18.16,1.03,78.3,30.073567686836427
2022-05-09 10:00:00+00:00,938.0,547.0,20.34,19.14,1.59,73.2,15.34343923827346
2022-05-09 11:00:00+00:00,921.0,593.02,20.66,19.46,1.93,70.8,0.13798267756475585
2022-05-09 12:00:00+00:00,838.0,598.6,20.7,19.5,2.34,73.3,15.607691880441886
2022-05-09 13:00:00+00:00,801.0,636.94,20.57,19.37,2.55,73.3,30.307595423286458
2022-05-09 14:00:00+00:00,651.0,651.0,20.33,19.13,2.9,75.75,43.816829935846
2022-05-09 15:00:00+00:00,444.0,444.0,19.99,18.79,2.83,73.2,55.00000000000001
2022-05-09 16:00:00+00:00,270.0,270.0,19.67,18.470000000000002,2.48,75.7,30.97899021085382
2022-05-09 17:00:00+00:00,53.0,53.0,19.1,17.900000000000002,2.14,78.3,13.354961722563122
2022-05-09 18:00:00+00:00,0.0,0.0,18.42,17.220000000000002,1.66,83.75,0.6289086314947262
2022-05-09 19:00:00+00:00,0.0,0.0,17.39,16.19,0.69,89.7,0.0
2022-05-09 20:00:00+00:00,0.0,0.0,17.55,16.35,0.28,86.65,0.0
2022-05-09 21:00:00+00:00,0.0,0.0,17.26,16.060000000000002,0.21,86.65,0.0
2022-05-09 22:00:00+00:00,0.0,0.0,16.98,15.780000000000001,0.14,86.65,0.0
2022-05-09 23:00:00+00:00,0.0,0.0,16.69,15.490000000000002,0.0,89.65,0.0
2022-05-10 00:00:00+00:00,0.0,0.0,16.36,15.16,0.41,92.8,0.0
2022-05-10 01:00:00+00:00,0.0,0.0,16.0,14.8,0.69,92.8,0.0
2022-05-10 02:00:00+00:00,0.0,0.0,15.72,14.520000000000001,0.69,96.0,0.0
2022-05-10 03:00:00+00:00,0.0,0.0,15.43,14.23,0.76,99.4,0.0
2022-05-10 04:00:00+00:00,15.0,15.0,14.27,13.07,1.03,99.35,0.9470230865114481
2022-05-10 05:00:00+00:00,175.0,175.0,14.0,12.8,1.17,96.0,13.724951931811542
2022-05-10 06:00:00+00:00,365.0,365.0,17.0,15.8,1.24,86.65,31.66982270825631
2022-05-10 07:00:00+00:00,558.0,524.56,18.95,17.75,0.55,81.0,55.00000000000001
2022-05-10 08:00:00+00:00,724.0,565.24,20.49,19.29,0.28,70.8,43.48444331700506
2022-05-10 09:00:00+00:00,855.0,536.22,21.92,20.720000000000002,0.14,64.0,29.96851029531531
2022-05-10 10:00:00+00:00,932.0,549.5,22.97,21.77,0.9,59.95,15.28167628972217
2022-05-10 11:00:00+00:00,935.0,592.3,23.4,22.2,1.72,56.0,0.14779510962852638
2022-05-10 12:00:00+00:00,841.0,600.76,23.79,22.59,2.21,54.2,15.565193634236191
2022-05-10 13:00:00+00:00,752.0,621.22,23.83,22.63,2.9,56.15,30.2208764304586
2022-05-10 14:00:00+00:00,666.0,666.0,23.07,21.87,3.38,62.15,43.69729235352661
2022-05-10 15:00:00+00:00,489.0,489.0,22.56,21.36,3.38,68.75,55.00000000000001
2022-05-10 16:00:00+00:00,293.0,293.0,21.93,20.73,2.97,73.45,31.343424122970085
2022-05-10 17:00:00+00:00,110.0,110.0,21.15,19.95,2.34,78.55,13.577059169144414
2022-05-10 18:00:00+00:00,0.0,0.0,20.25,19.05,2.07,81.15,0.8367311226610762
2022-05-10 19:00:00+00:00,0.0,0.0,19.04,17.84,1.59,86.8,0.0
2022-05-10 20:00:00+00:00,0.0,0.0,17.93,16.73,1.52,96.05,0.0
2022-05-10 21:00:00+00:00,0.0,0.0,16.94,15.740000000000002,1.45,92.8,0.0
2022-05-10 22:00:00+00:00,0.0,0.0,16.13,14.93,1.59,89.65,0.0
2022-05-10 23:00:00+00:00,0.0,0.0,15.36,14.16,1.66,89.55,0.0
2022-05-11 00:00:00+00:00,0.0,0.0,14.73,13.530000000000001,1.72,92.7,0.0
2022-05-11 01:00:00+00:00,0.0,0.0,14.19,12.99,1.72,89.5,0.0
2022-05-11 02:00:00+00:00,0.0,0.0,13.56,12.360000000000001,1.79,89.45,0.0
2022-05-11 03:00:00+00:00,0.0,0.0,12.95,11.75,1.86,89.4,0.0
2022-05-11 04:00:00+00:00,21.0,21.0,12.53,11.33,1.86,89.4,1.1676771164532358
2022-05-11 05:00:00+00:00,190.0,190.0,13.38,12.180000000000001,1.66,89.4,13.962730373976289
2022-05-11 06:00:00+00:00,381.0,381.0,17.53,16.330000000000002,1.31,78.1,32.07162810346697
2022-05-11 07:00:00+00:00,574.0,539.28,20.33,19.13,1.03,68.3,55.00000000000001
2022-05-11 08:00:00+00:00,742.0,577.92,22.43,21.23,1.03,55.8,43.35234895087006
2022-05-11 09:00:00+00:00,870.0,545.7,23.89,22.69,1.38,48.8,29.867737254773303
2022-05-11 10:00:00+00:00,952.0,558.5,25.01,23.810000000000002,1.72,47.4,15.223461906807897
2022-05-11 11:00:00+00:00,966.0,600.76,25.72,24.52,1.66,44.45,0.1551609468378982
2022-05-11 12:00:00+00:00,919.0,606.94,26.09,24.89,1.79,43.05,15.521485162551784
2022-05-11 13:00:00+00:00,809.0,648.58,26.1,24.900000000000002,2.14,43.05,30.13402184577592
2022-05-11 14:00:00+00:00,686.0,686.0,25.9,24.7,2.97,44.45,43.57838643165748
2022-05-11 15:00:00+00:00,503.0,503.0,25.16,23.96,3.52,49.2,55.00000000000001
2022-05-11 16:00:00+00:00,302.0,302.0,24.3,23.1,3.45,58.2,31.71070570810509
2022-05-11 17:00:00+00:00,114.0,114.0,23.27,22.07,3.24,62.15,13.79830160883661
2022-05-11 18:00:00+00:00,0.0,0.0,22.21,21.01,2.83,61.95,1.0430201093021119
2022-05-11 19:00:00+00:00,0.0,0.0,21.23,20.03,2.14,68.5,0.0
2022-05-11 20:00:00+00:00,0.0,0.0,20.1,18.900000000000002,2.0,73.2,0.0
2022-05-11 21:00:00+00:00,0.0,0.0,18.63,17.43,1.86,78.25,0.0
2022-05-11 22:00:00+00:00,0.0,0.0,17.48,16.28,1.79,78.1,0.0
2022-05-11 23:00:00+00:00,0.0,0.0,16.77,15.57,1.66,78.0,0.0
2022-05-12 00:00:00+00:00,0.0,0.0,16.32,15.120000000000001,1.52,77.95,0.0
2022-05-12 01:00:00+00:00,0.0,0.0,15.84,14.64,1.38,77.85,0.0
2022-05-12 02:00:00+00:00,0.0,0.0,15.51,14.31,1.31,77.85,0.0
2022-05-12 03:00:00+00:00,0.0,0.0,14.98,13.780000000000001,1.38,80.6,0.0
2022-05-12 04:00:00+00:00,19.0,19.0,14.39,13.190000000000001,1.45,83.4,1.3829328136557435
2022-05-12 05:00:00+00:00,185.0,185.0,14.87,13.67,1.31,86.45,14.19542313161088
2022-05-12 06:00:00+00:00,376.0,376.0,18.68,17.48,0.83,75.55,32.469273251675965
2022-05-12 07:00:00+00:00,570.0,535.6,20.66,19.46,0.76,63.8,55.00000000000001
2022-05-12 08:00:00+00:00,737.0,562.7,21.74,20.54,0.83,61.85,43.22491231260522
2022-05-12 09:00:00+00:00,865.0,543.46,22.64,21.44,1.03,59.95,29.771244178215653
2022-05-12 10:00:00+00:00,946.0,555.5,23.39,22.19,1.38,58.0,15.168779465253136
2022-05-12 11:00:00+00:00,965.0,597.92,23.91,22.71,1.79,58.1,0.16010114578788243
2022-05-12 12:00:00+00:00,924.0,605.22,24.14,22.94,2.21,56.25,15.476587339166022
2022-05-12 13:00:00+00:00,835.0,642.64,24.06,22.86,2.48,58.2,30.047054646801094
2022-05-12 14:00:00+00:00,682.0,682.0,23.59,22.39,2.69,62.25,43.460142187046
2022-05-12 15:00:00+00:00,501.0,501.0,22.72,21.52,2.48,68.75,55.00000000000001
2022-05-12 16:00:00+00:00,301.0,301.0,21.95,20.75,2.21,73.45,32.08082118446086
2022-05-12 17:00:00+00:00,111.0,111.0,21.06,19.86,1.79,78.55,14.018598310662858
2022-05-12 18:00:00+00:00,0.0,0.0,20.14,18.94,1.1,83.95,1.24769246610724
2022-05-12 19:00:00+00:00,0.0,0.0,18.8,17.6,0.48,89.75,0.0
2022-05-12 20:00:00+00:00,0.0,0.0,18.18,16.98,0.76,92.85,0.0
2022-05-12 21:00:00+00:00,0.0,0.0,17.69,16.490000000000002,0.9,92.85,0.0
2022-05-12 22:00:00+00:00,0.0,0.0,17.12,15.920000000000002,0.97,92.85,0.0
2022-05-12 23:00:00+00:00,0.0,0.0,16.09,14.89,1.24,96.05,0.0
2022-05-13 00:00:00+00:00,0.0,0.0,15.95,14.75,1.17,96.05,0.0
2022-05-13 01:00:00+00:00,0.0,0.0,16.89,15.690000000000001,0.83,96.05,0.0
2022-05-13 02:00:00+00:00,0.0,0.0,15.7,14.5,1.1,96.0,0.0
2022-05-13 03:00:00+00:00,0.0,0.0,15.52,14.32,1.59,96.0,0.0
2022-05-13 04:00:00+00:00,17.0,17.0,15.87,14.67,1.66,99.4,1.5927104748139793
2022-05-13 05:00:00+00:00,162.0,162.0,16.35,15.150000000000002,1.79,96.05,14.422882522657046
2022-05-13 06:00:00+00:00,278.0,278.0,16.84,15.64,2.14,92.8,32.86236448185084
2022-05-13 07:00:00+00:00,435.0,421.64,18.21,17.01,2.07,86.7,55.00000000000001
2022-05-13 08:00:00+00:00,687.0,546.0,19.56,18.36,2.07,78.35,43.102146202339895
2022-05-13 09:00:00+00:00,833.0,540.9,20.47,19.27,2.0,78.45,29.679027363836727
2022-05-13 10:00:00+00:00,922.0,551.0,21.16,19.96,2.07,73.35,15.117613779593963
2022-05-13 11:00:00+00:00,945.0,589.88,21.76,20.560000000000002,2.55,73.45,0.16263473190760253
2022-05-13 12:00:00+00:00,885.0,598.98,22.12,20.92,2.9,71.05,15.430518928743044
2022-05-13 13:00:00+00:00,801.0,626.56,22.1,20.900000000000002,2.97,71.05,29.95999564824561
2022-05-13 14:00:00+00:00,668.0,668.0,21.93,20.73,2.9,73.45,43.34258740924999
2022-05-13 15:00:00+00:00,255.0,255.0,21.57,20.37,2.9,73.45,55.00000000000001
2022-05-13 16:00:00+00:00,251.0,251.0,21.0,19.8,2.83,73.35,32.45376018136866
2022-05-13 17:00:00+00:00,106.0,106.0,20.25,19.05,2.48,78.45,14.237859505461666
2022-05-13 18:00:00+00:00,0.0,0.0,19.25,18.05,2.07,83.85,1.450666952005045
2022-05-13 19:00:00+00:00,0.0,0.0,18.94,17.740000000000002,2.0,89.75,0.0
2022-05-13 20:00:00+00:00,0.0,0.0,18.53,17.330000000000002,1.86,89.75,0.0
2022-05-13 21:00:00+00:00,0.0,0.0,18.01,16.810000000000002,2.07,89.75,0.0
2022-05-13 22:00:00+00:00,0.0,0.0,17.76,16.560000000000002,2.21,92.85,0.0
2022-05-13 23:00:00+00:00,0.0,0.0,17.16,15.96,2.48,89.7,0.0
2022-05-14 00:00:00+00:00,0.0,0.0,16.82,15.620000000000001,2.69,83.65,0.0
2022-05-14 01:00:00+00:00,0.0,0.0,16.46,15.260000000000002,3.03,80.8,0.0
2022-05-14 02:00:00+00:00,0.0,0.0,15.98,14.780000000000001,3.52,75.25,0.0
2022-05-14 03:00:00+00:00,0.0,0.0,15.38,14.180000000000001,4.14,75.1,0.0
2022-05-14 04:00:00+00:00,26.0,26.0,14.91,13.71,4.76,75.0,1.7969295213199767
2022-05-14 05:00:00+00:00,119.0,119.0,14.32,13.120000000000001,5.03,77.65,14.644959546078955
2022-05-14 06:00:00+00:00,34.0,34.0,13.68,12.48,5.59,77.6,33.250485681480086
2022-05-14 07:00:00+00:00,281.0,278.8,13.53,12.33,5.24,74.85,55.00000000000001
2022-05-14 08:00:00+00:00,615.0,523.5,13.71,12.510000000000002,4.97,72.2,42.984063177867384
2022-05-14 09:00:00+00:00,822.0,551.06,14.42,13.22,4.55,69.75,29.591083634987584
2022-05-14 10:00:00+00:00,687.0,564.5,14.99,13.790000000000001,4.48,62.75,15.069950969071503
2022-05-14 11:00:00+00:00,283.0,283.0,15.75,14.55,4.21,58.45,0.16277890433102285
2022-05-14 12:00:00+00:00,170.0,170.0,16.18,14.98,3.86,54.45,15.38329665207023
2022-05-14 13:00:00+00:00,425.0,412.68,15.96,14.760000000000002,3.31,54.45,29.87286352273358
2022-05-14 14:00:00+00:00,449.0,449.0,15.9,14.700000000000001,2.83,56.35,43.22574764525852
2022-05-14 15:00:00+00:00,252.0,252.0,15.98,14.780000000000001,2.28,54.45,55.00000000000001
2022-05-14 16:00:00+00:00,193.0,193.0,15.97,14.770000000000001,1.79,54.45,32.82951612228982
2022-05-14 17:00:00+00:00,59.0,59.0,15.88,14.680000000000001,1.24,56.35,14.455996500477218
2022-05-14 18:00:00+00:00,0.0,0.0,15.14,13.940000000000001,0.9,65.05,1.651864275383922
2022-05-14 19:00:00+00:00,0.0,0.0,14.7,13.5,2.07,54.1,0.0
2022-05-14 20:00:00+00:00,0.0,0.0,14.02,12.82,1.93,58.1,0.0
2022-05-14 21:00:00+00:00,0.0,0.0,13.2,12.0,1.66,64.65,0.0
2022-05-14 22:00:00+00:00,0.0,0.0,12.13,10.930000000000001,1.52,74.6,0.0
2022-05-14 23:00:00+00:00,0.0,0.0,11.63,10.430000000000001,1.38,74.55,0.0
2022-05-15 00:00:00+00:00,0.0,0.0,11.2,10.0,1.38,77.2,0.0
2022-05-15 01:00:00+00:00,0.0,0.0,10.83,9.63,1.45,80.05,0.0
2022-05-15 02:00:00+00:00,0.0,0.0,10.45,9.25,1.59,83.0,0.0
2022-05-15 03:00:00+00:00,0.0,0.0,10.46,9.260000000000002,1.66,83.0,0.0
2022-05-15 04:00:00+00:00,14.0,14.0,10.23,9.030000000000001,1.72,86.0,1.9955090267182485
2022-05-15 05:00:00+00:00,64.0,64.0,11.34,10.14,1.72,86.1,14.861504549373697
2022-05-15 06:00:00+00:00,141.0,141.0,13.74,12.540000000000001,1.72,69.65,33.633198524162495
2022-05-15 07:00:00+00:00,396.0,385.3,14.7,13.5,0.97,60.4,55.00000000000001
2022-05-15 08:00:00+00:00,727.0,565.3,15.65,14.450000000000001,0.21,58.45,42.87067518999628
2022-05-15 09:00:00+00:00,818.0,558.56,16.69,15.490000000000002,0.69,56.6,29.50740990412292
2022-05-15 10:00:00+00:00,649.0,554.5,17.28,16.080000000000002,1.45,54.7,15.025777928974955
2022-05-15 11:00:00+00:00,615.0,549.68,17.09,15.89,2.14,56.75,0.16054964615608078
2022-05-15 12:00:00+00:00,619.0,549.28,17.25,16.05,2.62,60.95,15.334935848207612
2022-05-15 13:00:00+00:00,747.0,617.92,17.28,16.080000000000002,3.31,60.95,29.78567548885489
2022-05-15 14:00:00+00:00,689.0,689.0,17.41,16.21,3.52,60.95,43.10964689462543
2022-05-15 15:00:00+00:00,511.0,511.0,17.58,16.38,3.17,58.8,55.00000000000001
2022-05-15 16:00:00+00:00,311.0,311.0,17.46,16.26,3.93,58.8,33.208084763744594
2022-05-15 17:00:00+00:00,117.0,117.0,17.08,15.879999999999999,4.21,60.95,14.672920760847479
2022-05-15 18:00:00+00:00,0.0,0.0,16.42,15.220000000000002,3.66,65.25,1.8512062163341898
2022-05-15 19:00:00+00:00,0.0,0.0,15.96,14.760000000000002,3.24,65.25,0.0
2022-05-15 20:00:00+00:00,0.0,0.0,15.52,14.32,3.1,70.0,0.0
2022-05-15 21:00:00+00:00,0.0,0.0,15.21,14.010000000000002,3.38,72.45,0.0
2022-05-15 22:00:00+00:00,0.0,0.0,15.06,13.860000000000001,3.24,75.1,0.0
2022-05-15 23:00:00+00:00,0.0,0.0,14.94,13.74,2.69,75.1,0.0
2022-05-16 00:00:00+00:00,0.0,0.0,14.43,13.23,2.0,80.55,0.0
2022-05-16 01:00:00+00:00,0.0,0.0,13.54,12.34,1.52,86.35,0.0
2022-05-16 02:00:00+00:00,0.0,0.0,13.0,11.8,1.59,86.3,0.0
2022-05-16 03:00:00+00:00,0.0,0.0,13.13,11.930000000000001,1.45,89.4,0.0
2022-05-16 04:00:00+00:00,34.0,34.0,13.36,12.16,1.31,89.4,2.188367976545737
2022-05-16 05:00:00+00:00,192.0,192.0,13.36,12.16,1.59,92.65,15.072367630718356
2022-05-16 06:00:00+00:00,163.0,163.0,16.39,15.190000000000001,2.76,80.75,34.01004242633834
2022-05-16 07:00:00+00:00,391.0,381.0,16.67,15.470000000000002,3.72,72.7,54.95620932998009
2022-05-16 08:00:00+00:00,592.0,515.2,17.07,15.870000000000001,4.97,70.3,42.76199323447778
2022-05-16 09:00:00+00:00,820.0,560.1,16.88,15.68,5.66,72.7,29.42800263453647
2022-05-16 10:00:00+00:00,757.0,584.0,17.03,15.830000000000002,5.52,67.85,14.985081556281761
2022-05-16 11:00:00+00:00,751.0,604.72,17.38,16.18,4.9,63.2,0.15596274080401076
2022-05-16 12:00:00+00:00,328.0,326.74,17.84,16.64,4.34,60.95,15.285451685090422
2022-05-16 13:00:00+00:00,298.0,297.16,18.32,17.12,3.66,58.9,29.698448644221166
2022-05-16 14:00:00+00:00,601.0,601.0,18.36,17.16,3.1,63.3,42.99430901038957
2022-05-16 15:00:00+00:00,219.0,219.0,18.46,17.26,3.45,61.05,55.00000000000001
2022-05-16 16:00:00+00:00,114.0,114.0,17.98,16.78,3.72,63.3,33.589460564423746
2022-05-16 17:00:00+00:00,55.0,55.0,17.32,16.12,3.72,70.3,14.888541886152087
2022-05-16 18:00:00+00:00,0.0,0.0,16.83,15.629999999999999,2.9,75.3,2.0486137779209717
2022-05-16 19:00:00+00:00,0.0,0.0,16.04,14.84,1.59,77.95,0.0
2022-05-16 20:00:00+00:00,0.0,0.0,14.36,13.16,3.31,83.4,0.0
2022-05-16 21:00:00+00:00,0.0,0.0,12.34,11.14,4.41,77.35,0.0
2022-05-16 22:00:00+00:00,0.0,0.0,11.91,10.71,2.9,69.35,0.0
2022-05-16 23:00:00+00:00,0.0,0.0,11.65,10.450000000000001,1.59,69.25,0.0
2022-05-17 00:00:00+00:00,0.0,0.0,10.43,9.23,1.24,83.0,0.0
2022-05-17 01:00:00+00:00,0.0,0.0,10.18,8.98,1.17,82.95,0.0
2022-05-17 02:00:00+00:00,0.0,0.0,9.69,8.49,1.38,85.95,0.0
2022-05-17 03:00:00+00:00,0.0,0.0,9.33,8.13,1.59,82.85,0.0
2022-05-17 04:00:00+00:00,37.0,37.0,9.37,8.17,1.52,82.85,2.3754251286973322
2022-05-17 05:00:00+00:00,207.0,207.0,9.66,8.46,1.79,82.9,15.27739864017118
2022-05-17 06:00:00+00:00,401.0,401.0,12.81,11.610000000000001,2.41,64.55,34.380533993568605
2022-05-17 07:00:00+00:00,461.0,442.5,13.77,12.57,3.59,53.85,54.83128490488423
2022-05-17 08:00:00+00:00,662.0,549.8,14.43,13.23,3.66,53.95,42.658027131920505
2022-05-17 09:00:00+00:00,635.0,537.48,15.71,14.510000000000002,4.28,48.65,29.3528573300131
2022-05-17 10:00:00+00:00,846.0,594.5,16.29,15.09,4.34,47.0,14.947847890368104
2022-05-17 11:00:00+00:00,804.0,620.92,16.7,15.5,4.41,45.45,0.14903498413383717
